000,000,000,000,000,000,000,000,023,066,213,253,253,253,253,198,081,002,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,018,171,219,253,253,253,253,195,080,009,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,055,172,226,253,253,253,253,244,133,011,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,136,253,253,253,212,135,132,016,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,051,159,253,159,050,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,048,238,252,252,252,237,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,054,227,253,252,239,233,252,057,006,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,010,060,224,252,253,252,202,084,252,253,122,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,163,252,252,252,253,252,252,096,189,253,167,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,051,238,253,253,190,114,253,228,047,079,255,168,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,048,238,252,252,179,012,075,121,021,000,000,253,243,050,000,000,000,000,000
000,000,000,000,000,000,000,000,038,165,253,233,208,084,000,000,000,000,000,000,253,252,165,000,000,000,000,000
000,000,000,000,000,000,000,007,178,252,240,071,019,028,000,000,000,000,000,000,253,252,195,000,000,000,000,000
000,000,000,000,000,000,000,057,252,252,063,000,000,000,000,000,000,000,000,000,253,252,195,000,000,000,000,000
000,000,000,000,000,000,000,198,253,190,000,000,000,000,000,000,000,000,000,000,255,253,196,000,000,000,000,000
000,000,000,000,000,000,076,246,252,112,000,000,000,000,000,000,000,000,000,000,253,252,148,000,000,000,000,000
000,000,000,000,000,000,085,252,230,025,000,000,000,000,000,000,000,000,007,135,253,186,012,000,000,000,000,000
000,000,000,000,000,000,085,252,223,000,000,000,000,000,000,000,000,007,131,252,225,071,000,000,000,000,000,000
000,000,000,000,000,000,085,252,145,000,000,000,000,000,000,000,048,165,252,173,000,000,000,000,000,000,000,000
000,000,000,000,000,000,086,253,225,000,000,000,000,000,000,114,238,253,162,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,085,252,249,146,048,029,085,178,225,253,223,167,056,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,085,252,252,252,229,215,252,252,252,196,130,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,028,199,252,252,253,252,252,233,145,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,025,128,252,253,252,141,037,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,067,232,039,000,000,000,000,000
000,000,000,000,062,081,000,000,000,000,000,000,000,000,000,000,000,000,000,000,120,180,039,000,000,000,000,000
000,000,000,000,126,163,000,000,000,000,000,000,000,000,000,000,000,000,000,002,153,210,040,000,000,000,000,000
000,000,000,000,220,163,000,000,000,000,000,000,000,000,000,000,000,000,000,027,254,162,000,000,000,000,000,000
000,000,000,000,222,163,000,000,000,000,000,000,000,000,000,000,000,000,000,183,254,125,000,000,000,000,000,000
000,000,000,046,245,163,000,000,000,000,000,000,000,000,000,000,000,000,000,198,254,056,000,000,000,000,000,000
000,000,000,120,254,163,000,000,000,000,000,000,000,000,000,000,000,000,023,231,254,029,000,000,000,000,000,000
000,000,000,159,254,120,000,000,000,000,000,000,000,000,000,000,000,000,163,254,216,016,000,000,000,000,000,000
000,000,000,159,254,067,000,000,000,000,000,000,000,000,000,014,086,178,248,254,091,000,000,000,000,000,000,000
000,000,000,159,254,085,000,000,000,047,049,116,144,150,241,243,234,179,241,252,040,000,000,000,000,000,000,000
000,000,000,150,253,237,207,207,207,253,254,250,240,198,143,091,028,005,233,250,000,000,000,000,000,000,000,000
000,000,000,000,119,177,177,177,177,177,098,056,000,000,000,000,000,102,254,220,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,169,254,137,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,169,254,057,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,169,254,057,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,169,255,094,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,169,254,096,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,169,254,153,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,169,255,153,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,096,254,153,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,124,253,255,063,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,096,244,251,253,062,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,127,251,251,253,062,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,068,236,251,211,031,008,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,060,228,251,251,094,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,155,253,253,189,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,020,253,251,235,066,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,032,205,253,251,126,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,104,251,253,184,015,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,080,240,251,193,023,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,032,253,253,253,159,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,151,251,251,251,039,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,048,221,251,251,172,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,234,251,251,196,012,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,253,251,251,089,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,159,255,253,253,031,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,048,228,253,247,140,008,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,064,251,253,220,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,064,251,253,220,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,024,193,253,220,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,055,148,210,253,253,113,087,148,055,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,087,232,252,253,189,210,252,252,253,168,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,004,057,242,252,190,065,005,012,182,252,253,116,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,096,252,252,183,014,000,000,092,252,252,225,021,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,132,253,252,146,014,000,000,000,215,252,252,079,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,126,253,247,176,009,000,000,008,078,245,253,129,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,016,232,252,176,000,000,000,036,201,252,252,169,011,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,022,252,252,030,022,119,197,241,253,252,251,077,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,016,231,252,253,252,252,252,226,227,252,231,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,055,235,253,217,138,042,024,192,252,143,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,062,255,253,109,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,071,253,252,021,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,253,252,021,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,071,253,252,021,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,106,253,252,021,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,045,255,253,021,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,218,252,056,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,096,252,189,042,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,184,252,170,011,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,014,147,252,042,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,013,025,100,122,007,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,033,151,208,252,252,252,146,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,040,152,244,252,253,224,211,252,232,040,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,015,152,239,252,252,252,216,031,037,252,252,060,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,096,252,252,252,252,217,029,000,037,252,252,060,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,181,252,252,220,167,030,000,000,077,252,252,060,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,026,128,058,022,000,000,000,000,100,252,252,060,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,157,252,252,060,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,110,121,122,121,202,252,194,003,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,010,053,179,253,253,255,253,253,228,035,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,005,054,227,252,243,228,170,242,252,252,231,117,006,000,000,000,000,000,000,000
000,000,000,000,000,000,000,006,078,252,252,125,059,000,018,208,252,252,252,252,087,007,000,000,000,000,000,000
000,000,000,000,000,000,005,135,252,252,180,016,000,021,203,253,247,129,173,252,252,184,066,049,049,000,000,000
000,000,000,000,000,003,136,252,241,106,017,000,053,200,252,216,065,000,014,072,163,241,252,252,223,000,000,000
000,000,000,000,000,105,252,242,088,018,073,170,244,252,126,029,000,000,000,000,000,089,180,180,037,000,000,000
000,000,000,000,000,231,252,245,205,216,252,252,252,124,003,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,207,252,252,252,252,178,116,036,004,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,013,093,143,121,023,006,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,145,255,211,031,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,032,237,253,252,071,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,011,175,253,252,071,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,144,253,252,071,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,016,191,253,252,071,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,026,221,253,252,124,031,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,125,253,252,252,108,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,253,252,252,108,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,255,253,253,108,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,253,252,252,108,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,253,252,252,108,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,253,252,252,108,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,255,253,253,170,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,253,252,252,252,042,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,149,252,252,252,144,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,109,252,252,252,144,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,218,253,253,255,035,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,175,252,252,253,035,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,073,252,252,253,035,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,031,211,252,253,035,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,038,043,105,255,253,253,253,253,253,174,006,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,043,139,224,226,252,253,252,252,252,252,252,252,158,014,000,000,000,000,000
000,000,000,000,000,000,000,000,000,178,252,252,252,252,253,252,252,252,252,252,252,252,059,000,000,000,000,000
000,000,000,000,000,000,000,000,000,109,252,252,230,132,133,132,132,189,252,252,252,252,059,000,000,000,000,000
000,000,000,000,000,000,000,000,000,004,029,029,024,000,000,000,000,014,226,252,252,172,007,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,085,243,252,252,144,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,088,189,252,252,252,014,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,091,212,247,252,252,252,204,009,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,032,125,193,193,193,253,252,252,252,238,102,028,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,045,222,252,252,252,252,253,252,252,252,177,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,045,223,253,253,253,253,255,253,253,253,253,074,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,031,123,052,044,044,044,044,143,252,252,074,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,015,252,252,074,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,086,252,252,074,000,000,000,000,000,000,000,000
000,000,000,000,000,000,005,075,009,000,000,000,000,000,000,098,242,252,252,074,000,000,000,000,000,000,000,000
000,000,000,000,000,061,183,252,029,000,000,000,000,018,092,239,252,252,243,065,000,000,000,000,000,000,000,000
000,000,000,000,000,208,252,252,147,134,134,134,134,203,253,252,252,188,083,000,000,000,000,000,000,000,000,000
000,000,000,000,000,208,252,252,252,252,252,252,252,252,253,230,153,008,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,049,157,252,252,252,252,252,217,207,146,045,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,007,103,235,252,172,103,024,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
# 
# 
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,005,063,197,000,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,020,254,230,024,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,020,254,254,048,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,020,254,255,048,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,020,254,254,057,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,020,254,254,108,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,016,239,254,143,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,178,254,143,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,178,254,143,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,178,254,162,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,178,254,240,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,113,254,240,000,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,083,254,245,031,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,079,254,246,038,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,214,254,150,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,144,241,008,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,144,240,002,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,144,254,082,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,230,247,040,000,000,000,000,000,000,000,000,000,000,000
000,000,000,000,000,000,000,000,000,000,000,000,000,000,168,209,031,000,000,000,000,000,000,000,000,000,000,000
